dataset,subgroup_kind,subgroup_value,group_id,panel_label,summary_view,time_year,n_total,state,state_n,state_prop
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,6.25,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,6.5,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,6.5,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,6.5,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,6.75,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,6.75,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,6.75,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7.25,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7.25,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7.25,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7.5,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7.5,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7.5,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7.75,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7.75,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,7.75,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8.25,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8.25,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8.25,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8.5,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8.5,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8.5,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8.75,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8.75,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,8.75,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9.25,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9.25,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9.25,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9.5,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9.5,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9.5,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9.75,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9.75,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,9.75,54,still_under_followup,0,0
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,10,54,transition,12,0.2222222222222222
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,10,54,censoring,42,0.7777777777777778
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,transition_only,10,54,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0,26,transition,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0,26,remission,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0,26,right_censoring,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0,26,still_under_followup,26,1
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.25,26,transition,4,0.15384615384615385
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.25,26,remission,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.25,26,right_censoring,4,0.15384615384615385
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.25,26,still_under_followup,18,0.6923076923076923
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.5,26,transition,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.5,26,remission,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.5,26,right_censoring,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.5,26,still_under_followup,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.75,26,transition,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.75,26,remission,1,0.038461538461538464
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.75,26,right_censoring,8,0.3076923076923077
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,0.75,26,still_under_followup,12,0.46153846153846156
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1,26,transition,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1,26,remission,1,0.038461538461538464
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1,26,right_censoring,9,0.34615384615384615
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1,26,still_under_followup,11,0.4230769230769231
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.25,26,transition,6,0.23076923076923078
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.25,26,remission,3,0.11538461538461539
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.25,26,right_censoring,10,0.38461538461538464
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.25,26,still_under_followup,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.5,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.5,26,remission,3,0.11538461538461539
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.5,26,right_censoring,11,0.4230769230769231
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.5,26,still_under_followup,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.75,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.75,26,remission,4,0.15384615384615385
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.75,26,right_censoring,13,0.5
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,1.75,26,still_under_followup,2,0.07692307692307693
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.25,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.25,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.25,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.25,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.5,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.5,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.5,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.5,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.75,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.75,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.75,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,2.75,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.25,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.25,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.25,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.25,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.5,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.5,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.5,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.5,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.75,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.75,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.75,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,3.75,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.25,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.25,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.25,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.25,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.5,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.5,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.5,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.5,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.75,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.75,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.75,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,4.75,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.25,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.25,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.25,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.25,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.5,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.5,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.5,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.5,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.75,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.75,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.75,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,5.75,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.25,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.25,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.25,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.25,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.5,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.5,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.5,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.5,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.75,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.75,26,remission,5,0.19230769230769232
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.75,26,right_censoring,14,0.5384615384615384
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,6.75,26,still_under_followup,0,0
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,7,26,transition,7,0.2692307692307692
PNU,sex,Female,PNU__sex__Female,PNU | Sex = Female,remission_sensitive,7,26,remission,5,0.19230769230769232
