stage,validation_level,optimism_correction_method,dataset,model_class,model_family,model_id,strategy_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,anchor_horizon_year,tail_extrapolation_capable_flag,extrapolation_role,horizon_id,horizon_year,interpretation_tier,primary_supported_flag,interpretation_note,observed_case_support_flag,observed_nonevent_support_flag,observed_horizon_information_flag,partial_binary_outcome_support_flag,binary_outcome_support_flag,beyond_last_event_flag,beyond_last_followup_flag,descriptive_projection_flag,horizon_data_status,descriptive_value_status,bin_label,n_subject,mean_predicted_risk,case_count_ipcw,nonevent_count_ipcw,bin_index,case_support_flag,nonevent_support_flag,bin_binary_support_flag,observed_risk_ipcw
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.267618791705,0.352674328332]",6,0.3370396068481567,2.620595487024099,0,6,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.352674328332,0.367338593599]",5,0.36012032365375185,2.019607843137255,0,7,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.367338593599,0.402486484906]",6,0.38294922860461483,1.164760348583878,0,8,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.402486484906,0.423189892328]",5,0.41295938363616774,1.3265326192205278,0,9,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.423189892328,0.523324835038]",5,0.477237522349071,1.8931889243286857,0,10,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"[0.200255447058,0.20606720547]",6,0.203223009738696,1.662564091728646,0,1,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.20606720547,0.2128539519]",5,0.2102510597116229,1,0,2,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.2128539519,0.223650781219]",6,0.21989368311766372,0,0,3,0,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.223650781219,0.246010018778]",5,0.24129356914012348,1.6009876438868442,0,4,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.246010018778,0.267618791705]",5,0.2532863469520305,2.84798455551636,0,5,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.267618791705,0.352674328332]",6,0.3370396068481567,2.620595487024099,0,6,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.352674328332,0.367338593599]",5,0.36012032365375185,2.019607843137255,0,7,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.367338593599,0.402486484906]",6,0.38294922860461483,1.164760348583878,0,8,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.402486484906,0.423189892328]",5,0.41295938363616774,1.3265326192205278,0,9,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.423189892328,0.523324835038]",5,0.477237522349071,1.8931889243286857,0,10,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"[0.200255447058,0.20606720547]",6,0.203223009738696,1.662564091728646,0,1,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.20606720547,0.2128539519]",5,0.2102510597116229,1,0,2,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.2128539519,0.223650781219]",6,0.21989368311766372,0,0,3,0,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.223650781219,0.246010018778]",5,0.24129356914012348,1.6009876438868442,0,4,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.246010018778,0.267618791705]",5,0.2532863469520305,2.84798455551636,0,5,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.267618791705,0.352674328332]",6,0.3370396068481567,2.620595487024099,0,6,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.352674328332,0.367338593599]",5,0.36012032365375185,2.019607843137255,0,7,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.367338593599,0.402486484906]",6,0.38294922860461483,1.164760348583878,0,8,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.402486484906,0.423189892328]",5,0.41295938363616774,1.3265326192205278,0,9,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.423189892328,0.523324835038]",5,0.477237522349071,1.8931889243286857,0,10,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"[0.200255447058,0.20606720547]",6,0.203223009738696,1.662564091728646,0,1,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.20606720547,0.2128539519]",5,0.2102510597116229,1,0,2,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.2128539519,0.223650781219]",6,0.21989368311766372,0,0,3,0,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.223650781219,0.246010018778]",5,0.24129356914012348,1.6009876438868442,0,4,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.246010018778,0.267618791705]",5,0.2532863469520305,2.84798455551636,0,5,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.267618791705,0.352674328332]",6,0.3370396068481567,2.620595487024099,0,6,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.352674328332,0.367338593599]",5,0.36012032365375185,2.019607843137255,0,7,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.367338593599,0.402486484906]",6,0.38294922860461483,1.164760348583878,0,8,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.402486484906,0.423189892328]",5,0.41295938363616774,1.3265326192205278,0,9,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__base__coxph,coxph,PNU__base,base,Base,site_free,no_age_sex_interaction,1,0,observed_window_comparator,year_10,10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.423189892328,0.523324835038]",5,0.477237522349071,1.8931889243286857,0,10,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__base__exponential,exponential,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.116512291188,0.121759557545]",6,0.11918613738740831,0,8.004938219434221,1,0,1,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__base__exponential,exponential,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.121759557545,0.127993930204]",5,0.12559617416017813,1,6.403950575547377,2,1,1,1,0.1350630301750859
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__base__exponential,exponential,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.127993930204,0.138145604907]",6,0.13459297865601508,0,6.403950575547377,3,0,1,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__base__exponential,exponential,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.138145604907,0.160057883558]",5,0.15534560749184256,1.6009876438868442,3.2019752877736884,4,1,1,1,0.3333333333333333
