dataset,model_id,horizon_year,horizon_support_label,observed_km_risk,posterior_mean_risk,posterior_q025_risk,posterior_q975_risk,absolute_difference,gross_contradiction_flag,support_priority,cohort_reporting_status,cohort_reporting_note,admissible_flag,admissibility_reasons,screening_flag,screening_detail,fit_reused_flag
merged,MERGED-Isite-L1S0-LL,9,projection,0.350623293718561,0.32894895823503,0.260092478561504,0.413990458701157,0.0216743354835304,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LL,10,projection,0.350623293718561,0.342461910338066,0.268241576368215,0.429932368335496,0.00816138338049449,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,1,primary-supported,0.0915201608318277,0.111545743482569,0.0820875392308794,0.146411878840603,0.0200255826507408,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,2,primary-supported,0.153427205366915,0.162990598086642,0.121857207679763,0.208324434532913,0.00956339271972728,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,3,secondary,0.198795898773664,0.198628328380747,0.153170228136601,0.250346484343524,1.67570392917177e-4,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,4,secondary,0.212736263172291,0.226141131196257,0.172796240252116,0.283089224437115,0.0134048680239666,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,5,secondary,0.23913366657677,0.248600550661218,0.192047102889989,0.309487090357423,0.00946688408444746,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,6,projection,0.274226034156039,0.267583177652415,0.208381498784689,0.332211730643054,0.00664285650362373,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,7,projection,0.274226034156039,0.284016212048575,0.223964017861399,0.354469906176386,0.0097901778925365,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,8,projection,0.350623293718561,0.298494850406959,0.23502809924057,0.372574603340868,0.0521284433116014,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,9,projection,0.350623293718561,0.311425466058159,0.243506759823212,0.390201670418933,0.0391978276604017,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LN,10,projection,0.350623293718561,0.323098569921198,0.252942394958956,0.404483576141513,0.0275247237973626,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,1,primary-supported,0.0915201608318277,0.104817555563813,0.076134284393075,0.137457972368528,0.013297394731985,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,2,primary-supported,0.153427205366915,0.157041501715636,0.118366196798934,0.200064115917022,0.00361429634872071,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,3,secondary,0.198795898773664,0.19671923029646,0.152241394027354,0.245940800810803,0.00207666847720428,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,4,secondary,0.212736263172291,0.229280645065324,0.178186467348914,0.280914618265174,0.0165443818930333,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,5,secondary,0.23913366657677,0.257045846971819,0.202587294742962,0.314432459965108,0.0179121803950487,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,6,projection,0.274226034156039,0.281287656785162,0.220812938495255,0.34490919757938,0.0070616226291238,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,7,projection,0.274226034156039,0.302801280704675,0.236171902325475,0.368741989216486,0.0285752465486366,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,8,projection,0.350623293718561,0.322125503447207,0.249958713560055,0.393614806800059,0.0284977902713542,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,9,projection,0.350623293718561,0.339646323804228,0.261461723323231,0.416053864174946,0.0109769699143326,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-W,10,projection,0.350623293718561,0.355651825129896,0.271716376301737,0.437197194049291,0.00502853141133563,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,1,primary-supported,0.0915201608318277,0.088993737036649,0.0627568853324924,0.118565132731846,0.00252642379517867,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,2,primary-supported,0.153427205366915,0.155354778184972,0.115478801766591,0.197047804932224,0.00192757281805758,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,3,secondary,0.198795898773664,0.207787665607351,0.154889131661992,0.260852963688542,0.00899176683368727,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,4,secondary,0.212736263172291,0.250651360382071,0.187461616370286,0.312691371293205,0.0379150972097799,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,5,secondary,0.23913366657677,0.286506355279645,0.210587403681797,0.362931775837475,0.047372688702875,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,6,projection,0.274226034156039,0.317005878910823,0.230689733447987,0.402062737191662,0.0427798447547844,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,7,projection,0.274226034156039,0.343286510403651,0.245689563648863,0.437383525238693,0.0690604762476125,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,8,projection,0.350623293718561,0.366165738581548,0.258538840707791,0.468013321625173,0.0155424448629873,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,9,projection,0.350623293718561,0.386252070746013,0.269641799220011,0.49565369453523,0.035628777027452103,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-E,10,projection,0.350623293718561,0.40401088648088,0.277693970609918,0.52362247671111,0.053387592762319,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,1,primary-supported,0.0915201608318277,0.109095560201864,0.0794461308223759,0.143714520264871,0.0175753993700364,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,2,primary-supported,0.153427205366915,0.164784321629494,0.12701811295509,0.20742930564393,0.0113571162625796,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,3,secondary,0.198795898773664,0.205705139395458,0.15953593715535,0.253272070392086,0.00690924062179357,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,4,secondary,0.212736263172291,0.238351390388077,0.184372885772856,0.291354863380538,0.0256151272157864,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,5,secondary,0.23913366657677,0.265547320788908,0.205368540514061,0.324781912850108,0.026413654212138,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,6,projection,0.274226034156039,0.288835653323948,0.223623441454556,0.356109724332923,0.0146096191679099,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,7,projection,0.274226034156039,0.309168397810954,0.24047300732031,0.381276289082149,0.0349423636549159,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,8,projection,0.350623293718561,0.327180627374723,0.255856578722227,0.404127502212379,0.0234426663438383,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,9,projection,0.350623293718561,0.343319782151522,0.267465899256625,0.42781162003839,0.00730351156703918,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LL,10,projection,0.350623293718561,0.357914196569032,0.277271961202118,0.449132511165427,0.00729090285047074,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,1,primary-supported,0.0915201608318277,0.114230396117409,0.0814705330587482,0.142500646321011,0.0227102352855811,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,2,primary-supported,0.153427205366915,0.168200037138456,0.125079356513305,0.206784599827439,0.0147728317715414,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,3,secondary,0.198795898773664,0.205795700463707,0.155201125851367,0.249575116767271,0.00699980169004305,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,4,secondary,0.212736263172291,0.234908756891637,0.177312299256734,0.284828573800406,0.0221724937193461,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,5,secondary,0.23913366657677,0.258720984748251,0.196747100610055,0.311802202862536,0.0195873181714811,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,6,projection,0.274226034156039,0.278874139252556,0.211940290611742,0.335445737218187,0.00464810509651742,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,7,projection,0.274226034156039,0.296337397535244,0.226535568782023,0.35769163610333,0.0221113633792056,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,8,projection,0.350623293718561,0.31173471912185,0.240222516911976,0.378639113586582,0.0388885745967107,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,9,projection,0.350623293718561,0.325493115903018,0.251386386155936,0.395619587750305,0.0251301778155427,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-LN,10,projection,0.350623293718561,0.33791844617038,0.259911419614824,0.409729644421367,0.0127048475481805,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,1,primary-supported,0.0915201608318277,0.107247884385505,0.0748062220901066,0.137497541246439,0.015727723553677,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,2,primary-supported,0.153427205366915,0.162138441154423,0.121031747559023,0.199239953225499,0.00871123578750807,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,3,secondary,0.198795898773664,0.2040223031334,0.154705313921922,0.251301463522794,0.00522640435973606,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,4,secondary,0.212736263172291,0.238472523133571,0.181686534382836,0.297339061366056,0.0257362599612803,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,5,secondary,0.23913366657677,0.267895864930938,0.20491882725598,0.335616244048663,0.028762198354168,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,6,projection,0.274226034156039,0.293620039611618,0.225874079491834,0.36691120970884,0.0193940054555791,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,7,projection,0.274226034156039,0.316477112300557,0.243566793885943,0.397751139599518,0.0422510781445181,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,8,projection,0.350623293718561,0.337031818038076,0.259961954356857,0.422484319149954,0.0135914756804852,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,9,projection,0.350623293718561,0.355689127056476,0.272245793812969,0.44599636824312,0.00506583333791533,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S1-W,10,projection,0.350623293718561,0.372751422093828,0.283667380703662,0.469227747545875,0.0221281283752672,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-L0S0-E,1,primary-supported,0.0915201608318277,0.0883159721819863,0.0619698741095402,0.117913050732784,0.00320418864984136,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-E,2,primary-supported,0.153427205366915,0.154090633409473,0.112999380909857,0.195586064853128,6.63428042557923e-4,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-E,3,secondary,0.198795898773664,0.204638633462116,0.156630774199052,0.252826416668697,0.00584273468845228,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-E,4,secondary,0.212736263172291,0.244387762749806,0.186118427096721,0.300966902711207,0.0316514995775153,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-E,5,secondary,0.23913366657677,0.27621950167633,0.210428737255763,0.340861544878087,0.0370858350995599,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-E,6,projection,0.274226034156039,0.302094905683535,0.229173498819353,0.375551268152524,0.0278688715274961,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-E,7,projection,0.274226034156039,0.323393897932278,0.241312597623878,0.407200986257844,0.0491678637762398,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-E,8,projection,0.350623293718561,0.34111395253723,0.250212275206781,0.434552414507426,0.00950934118133073,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-E,9,projection,0.350623293718561,0.3559925342517,0.256484656083541,0.459278429916384,0.00536924053313881,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-E,10,projection,0.350623293718561,0.368585514998071,0.261272645258013,0.485144741558831,0.0179622212795106,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,1,primary-supported,0.0915201608318277,0.106654593868631,0.0758600666414723,0.141788118430965,0.0151344330368032,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,2,primary-supported,0.153427205366915,0.159886392421784,0.120850718069889,0.202619835262232,0.00645918705486959,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,3,secondary,0.198795898773664,0.198878447852447,0.152945637182429,0.251642682912111,8.25490787827177e-5,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,4,secondary,0.212736263172291,0.22991232444842,0.178130461238879,0.290355730604921,0.0171760612761297,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,5,secondary,0.23913366657677,0.255713852828746,0.196934465535233,0.321054381045578,0.0165801862519755,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,6,projection,0.274226034156039,0.277770905735775,0.212863987871044,0.346856929403085,0.00354487157973671,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,7,projection,0.274226034156039,0.29700095143319,0.226940859733548,0.370758627490691,0.0227749172771517,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,8,projection,0.350623293718561,0.314015420612693,0.240309776458155,0.394169313391044,0.0366078731058678,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,9,projection,0.350623293718561,0.329244590215143,0.252334354802342,0.417250997210728,0.0213787035034178,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LL,10,projection,0.350623293718561,0.34300378907493,0.261264800979432,0.437062314604681,0.00761950464363031,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,1,primary-supported,0.0915201608318277,0.114638857158599,0.0803474036164548,0.153894097675594,0.0231186963267709,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,2,primary-supported,0.153427205366915,0.167431998514414,0.124165676929565,0.21341933625512,0.0140047931474989,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,3,secondary,0.198795898773664,0.203856215306902,0.154350146254476,0.260799787286,0.00506031653323757,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,4,secondary,0.212736263172291,0.23188825018888,0.177766541040619,0.295244879119289,0.019151987016589,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,5,secondary,0.23913366657677,0.254713191108558,0.195892432799378,0.322452436473704,0.015579524531788,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,6,projection,0.274226034156039,0.273963180191595,0.211901281530471,0.345701504908386,2.62853964443699e-4,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,7,projection,0.274226034156039,0.29059652112906,0.224228002037361,0.365751797219986,0.016370486973021,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,8,projection,0.350623293718561,0.305227437244464,0.235209774330751,0.385572626632009,0.0453958564740968,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,9,projection,0.350623293718561,0.318274698393226,0.245262038672853,0.403205648919719,0.0323485953253348,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-LN,10,projection,0.350623293718561,0.330037284426517,0.254732860909927,0.41759118268152,0.0205860092920441,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-W,1,primary-supported,0.0915201608318277,0.103863804271932,0.0734279470828739,0.13946711084036,0.0123436434401047,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-W,2,primary-supported,0.153427205366915,0.156117981973153,0.116491969215346,0.20140190971699,0.00269077660623801,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-W,3,secondary,0.198795898773664,0.19596832120142,0.151518767967989,0.246543195690929,0.00282757757224447,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-W,4,secondary,0.212736263172291,0.228750054818247,0.176075284746398,0.284406414495546,0.0160137916459567,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-W,5,secondary,0.23913366657677,0.256749808356144,0.195306546034335,0.31949846692087,0.0176161417793738,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-W,6,projection,0.274226034156039,0.281225706970913,0.212249194104767,0.351435017645794,0.00699967281487479,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-L0S0-W,7,projection,0.274226034156039,0.302965896520398,0.227554651327739,0.378732765361224,0.028739862364359,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
