dataset,model_id,metric,horizon_year,mean__main,q025__main,q975__main,mean__wider_latency,q025__wider_latency,q975__wider_latency,delta_mean_wider_minus_main,prior_degenerate_flag__main,prior_tail_warning_flag__main,prior_degenerate_flag__wider_latency,prior_tail_warning_flag__wider_latency,prior_tail_warning_flag_any
SNU,SNU-L0-W,cohort_mean_cure_probability,NA,0.990279887349496,0.899639024978057,0.999999502014208,0.990474184738434,0.894298079987723,0.999999807740544,1.9429738893794735e-4,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-W,cohort_mean_risk,1,0.00457852601159392,5.13795747073799e-9,0.0429191813938174,0.00509962112985498,2.05946371067967e-15,0.0545229917193807,5.210951182610607e-4,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-W,cohort_mean_risk,2,0.00522526251347609,1.77839087975627e-8,0.0430791858978488,0.00586795548268286,8.24174435963235e-13,0.0604672944468621,6.426929692067698e-4,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-W,cohort_mean_risk,5,0.00610506126945521,5.83526559030267e-8,0.0510192255293312,0.00656430774937879,1.30410018627919e-10,0.0685068151726845,4.5924647992358e-4,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-W,cohort_mean_risk,10,0.00688203047898596,1.2987006418573e-7,0.0663851847182868,0.00705787088001547,3.4365772330811403e-9,0.0756338250437898,1.7584040102950997e-4,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-W,cohort_mean_susceptible_probability,NA,0.00972011265050429,4.9798579379193e-7,0.100360975021942,0.00952581526156658,1.92259457429943e-7,0.105701920012277,-1.9429738893771142e-4,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-W,cohort_median_susceptible_time,NA,25.6248383543725,0.0101199961020557,153.914846163994,1382.80374565604,7.06609637672271e-4,2317.85783481214,1357.1789073016676,FALSE,FALSE,FALSE,TRUE,TRUE
SNU,SNU-L1-E,LNTF,NA,0.982307991946357,0.852323937819411,0.999999792883245,0.987530476003899,0.898542742823866,0.999999386126246,0.005222484057541998,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-E,cohort_mean_cure_probability,NA,0.982307991946357,0.852323937819411,0.999999792883245,0.987530476003899,0.898542742823866,0.999999386126246,0.005222484057541998,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-E,cohort_mean_risk,1,0.0100720277217301,1.53023017095373e-8,0.118729212901491,0.00638996916075314,1.40228936067455e-8,0.0325790206030387,-0.0036820585609769604,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-E,cohort_mean_risk,2,0.0116324176298467,2.91432565662396e-8,0.129829830964981,0.0072448997992372,2.79593415337099e-8,0.0384255211177608,-0.0043875178306095,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-E,cohort_mean_risk,5,0.0135523581598456,3.43844265098808e-8,0.142113815817398,0.00831167161731598,6.92609095366212e-8,0.0435904199912065,-0.0052406865425296215,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-E,cohort_mean_risk,10,0.0148811850084446,3.58865613369827e-8,0.147676055344546,0.00908844035884817,1.00526118243836e-7,0.0547218325986036,-0.005792744649596431,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-E,cohort_mean_susceptible_probability,NA,0.0176920080536426,2.07116756159724e-7,0.147676062180588,0.0124695239961008,6.13873753774037e-7,0.101457257176134,-0.005222484057541799,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-E,cohort_median_susceptible_time,NA,91.2219318372087,0.00312225360524004,312.29635068948,551.01917248005,9.51435059448755e-4,1892.89077657605,459.7972406428413,FALSE,TRUE,FALSE,TRUE,TRUE
SNU,SNU-L1-LL,LNTF,NA,0.984385150065188,0.879154530603811,0.999999758898419,0.987798298062739,0.899170941996457,0.999999707916989,0.0034131479975509915,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LL,cohort_mean_cure_probability,NA,0.984385150065188,0.879154530603811,0.999999758898419,0.987798298062739,0.899170941996457,0.999999707916989,0.0034131479975509915,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LL,cohort_mean_risk,1,0.00657218950282257,6.695486545402201e-10,0.0541508986610413,0.00652988534611644,1.45137107460541e-14,0.050916091725213,-4.2304156706129796e-5,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LL,cohort_mean_risk,2,0.00779689387094035,2.97821023327647e-9,0.0659243214753583,0.00700920846524327,7.70537186406833e-13,0.0620554521366564,-7.876854056970799e-4,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LL,cohort_mean_risk,5,0.00955705888247919,3.23756140847041e-8,0.0828990012031186,0.00764357251469313,1.4719478549224402e-9,0.0670875265389889,-0.001913486367786061,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LL,cohort_mean_risk,10,0.0106947683702111,5.06546029814457e-8,0.0896080209137977,0.00813424578282034,1.75112774181781e-8,0.0705727795410578,-0.00256052258739076,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LL,cohort_mean_susceptible_probability,NA,0.0156148499348124,2.41101580347053e-7,0.120845469396187,0.0122017019372609,2.92083010924256e-7,0.100829058003542,-0.0034131479975515,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LL,cohort_median_susceptible_time,NA,32.9445284016718,0.00510017809739528,176.570303895917,1810.33129948689,0.0013206011110289,2054.74412493225,1777.3867710852182,FALSE,FALSE,FALSE,TRUE,TRUE
SNU,SNU-L1-LN,LNTF,NA,0.99138378375575,0.936590440368083,0.999999806776585,0.980456311781688,0.781827106332016,0.999999536193726,-0.010927471974061964,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LN,cohort_mean_cure_probability,NA,0.99138378375575,0.936590440368083,0.999999806776585,0.980456311781688,0.781827106332016,0.999999536193726,-0.010927471974061964,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LN,cohort_mean_risk,1,0.00467056484258682,5.62237222590822e-16,0.0433714331767703,0.0115844684259698,1.83186799063151e-16,0.108157865960605,0.00691390358338298,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LN,cohort_mean_risk,2,0.00564571689756351,1.74557483852038e-14,0.0465877214973411,0.012753045873636,4.63638209021648e-16,0.121479010343441,0.00710732897607249,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LN,cohort_mean_risk,5,0.0064890529981901,3.1430587157238503e-9,0.0505658066801396,0.0139580404386912,6.58888008256207e-15,0.130426019765172,0.007468987440501099,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LN,cohort_mean_risk,10,0.00685820628245308,2.28614066999126e-8,0.0519344979986942,0.0147635221157308,1.47867979732981e-10,0.135282006089373,0.007905315833277719,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LN,cohort_mean_susceptible_probability,NA,0.00861621624425012,1.93223413978531e-7,0.0634095596319164,0.0195436882183114,4.6380627386458e-7,0.218172893667984,0.01092747197406128,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-LN,cohort_median_susceptible_time,NA,42.3644696359612,0.00413919170801609,146.2475684218,372.970240295782,9.42706987859901e-4,875.682086466898,330.6057706598208,FALSE,FALSE,FALSE,TRUE,TRUE
SNU,SNU-L1-W,LNTF,NA,0.980889921407358,0.792676947982179,0.999999700833462,0.988176843591517,0.871743201544936,0.999999641345499,0.00728692218415905,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-W,cohort_mean_cure_probability,NA,0.980889921407358,0.792676947982179,0.999999700833462,0.988176843591517,0.871743201544936,0.999999641345499,0.00728692218415905,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-W,cohort_mean_risk,1,0.0101809973897972,1.1015620383807301e-9,0.0816897984756535,0.00610683741877506,2.1812942517945398e-11,0.0530252426587023,-0.00407415997102214,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-W,cohort_mean_risk,2,0.0115493502085993,5.6531786422604e-9,0.121354700370284,0.00685148406607778,2.38640419404634e-10,0.0672331993250785,-0.004697866142521519,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-W,cohort_mean_risk,5,0.0134777357292497,1.95804486824623e-8,0.1635848878195,0.00841809529517537,6.6043448931240106e-9,0.0841931087834293,-0.005059640434074329,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-W,cohort_mean_risk,10,0.0148938436465723,4.74920517948499e-8,0.191104496611229,0.00929827634693549,4.79917602780963e-8,0.0923125035189572,-0.005595567299636809,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-W,cohort_mean_susceptible_probability,NA,0.0191100785926421,2.99166536992896e-7,0.207323052017821,0.0118231564084829,3.58654501426387e-7,0.128256798455064,-0.007286922184159201,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L1-W,cohort_median_susceptible_time,NA,20.1825676467592,0.00444285691172966,178.713100588016,148.888475146641,0.00151700278251149,892.374161543334,128.70590749988182,FALSE,FALSE,FALSE,TRUE,TRUE
