dataset,comparison_scope,comparison_family,comparison_id,prediction_level,model_class,model_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,benchmark_core_id,benchmark_label,assignment_variable,variant_id,variant_label,sensitivity_method,analysis_variant,evaluation_mode,risk_estimator,horizon_id,horizon_year,horizon_days,interpretation_tier,primary_supported_flag,interpretation_note,horizon_support_label,supported_for_reporting,projection_flag,reporting_status,remission_component_available,eventfree_component_available,component_mode,component_note,threshold_id,threshold,threshold_label,positive_rule,n_subjects,n_event_by_horizon,n_remission_by_horizon,n_known_nonevent_by_horizon,n_evaluable_by_horizon,n_unknown_due_to_early_followup_loss,n_predicted_positive,n_predicted_negative,n_predicted_positive_evaluable,n_predicted_negative_evaluable,tp_count,fp_count,tn_count,fn_count,mean_predicted_transition_risk,min_predicted_transition_risk,max_predicted_transition_risk,mean_predicted_remission_risk,mean_predicted_eventfree_prob,mean_risk_difference_from_main_signed,mean_risk_difference_from_main_absolute,positive_classification_rate,positive_classification_rate_evaluable,false_positive_rate,false_positive_burden,false_positive_burden_known_nonevent,false_positive_per_100,specificity,ppv,tpr,event_prevalence_all,event_prevalence_evaluable,remission_prevalence_all,net_benefit,net_benefit_evaluable,standardized_net_benefit,evaluation_rule
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,FineGray,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,fine_gray,remission_sensitive,remission_sensitive,FineGray,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,50,13,14,64,198,262,0,64,0,50,14,0,0,0.34582494122233964,0.2603140066488401,0.6725336363694034,NA,NA,-0.049932891345370656,0.049932891345370656,1,1,1,0.05343511450381679,1,5.343511450381679,0,0.78125,1,0.19083969465648856,0.78125,0.04961832061068702,0.17748091603053437,0.7265625,0.93,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,fine_gray,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,22,3,191,213,49,254,8,207,6,22,185,6,0,0.0937167801994876,0.047771445576828886,0.2640575749950552,0,0.9062832198005124,0,0,0.9694656488549618,0.971830985915493,0.9685863874345549,0.7061068702290076,0.9685863874345549,70.61068702290076,0.031413612565445025,0.10628019323671498,1,0.08396946564885496,0.10328638497652583,0.011450381679389313,0.046805946163117715,0.057573511242895975,0.5574162679425837,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,FineGray,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,fine_gray,remission_sensitive,remission_sensitive,FineGray,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,22,3,194,216,46,262,0,216,0,22,194,0,0,0.09237705634216528,0.05568672392861185,0.20118425503260162,NA,NA,-0.0013397238573223346,0.015812321772060805,1,1,1,0.7404580152671756,1,74.04580152671755,0,0.10185185185185185,1,0.08396946564885496,0.10185185185185185,0.011450381679389313,0.04499799116110888,0.054580896686159834,0.5358851674641149,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,fine_gray,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,22,3,191,213,49,62,200,42,171,9,33,158,13,0.0937167801994876,0.047771445576828886,0.2640575749950552,0,0.9062832198005124,0,0,0.2366412213740458,0.19718309859154928,0.17277486910994763,0.12595419847328243,0.17277486910994763,12.595419847328243,0.8272251308900523,0.21428571428571427,0.4090909090909091,0.08396946564885496,0.10328638497652583,0.011450381679389313,0.020356234096692113,0.025039123630672927,0.24242424242424243,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,FineGray,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,fine_gray,remission_sensitive,remission_sensitive,FineGray,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,22,3,194,216,46,65,197,48,168,9,39,155,13,0.09237705634216528,0.05568672392861185,0.20118425503260162,NA,NA,-0.0013397238573223346,0.015812321772060805,0.2480916030534351,0.2222222222222222,0.20103092783505155,0.14885496183206107,0.20103092783505155,14.885496183206106,0.7989690721649485,0.1875,0.4090909090909091,0.08396946564885496,0.10185185185185185,0.011450381679389313,0.017811704834605598,0.021604938271604934,0.21212121212121213,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,fine_gray,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,22,3,191,213,49,50,212,33,180,8,25,166,14,0.0937167801994876,0.047771445576828886,0.2640575749950552,0,0.9062832198005124,0,0,0.19083969465648856,0.15492957746478872,0.13089005235602094,0.09541984732824428,0.13089005235602094,9.541984732824428,0.8691099476439791,0.24242424242424243,0.36363636363636365,0.08396946564885496,0.10328638497652583,0.011450381679389313,0.01369555455770094,0.016846175089754212,0.16310160427807482,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,FineGray,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,fine_gray,remission_sensitive,remission_sensitive,FineGray,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,22,3,194,216,46,22,240,16,200,5,11,183,17,0.09237705634216528,0.05568672392861185,0.20118425503260162,NA,NA,-0.0013397238573223346,0.015812321772060805,0.08396946564885496,0.07407407407407407,0.05670103092783505,0.04198473282442748,0.05670103092783505,4.198473282442748,0.9432989690721649,0.3125,0.22727272727272727,0.08396946564885496,0.10185185185185185,0.011450381679389313,0.011674898967220477,0.014161220043572984,0.13903743315508021,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,fine_gray,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,22,3,191,213,49,11,251,6,207,2,4,187,20,0.0937167801994876,0.047771445576828886,0.2640575749950552,0,0.9062832198005124,0,0,0.04198473282442748,0.028169014084507043,0.020942408376963352,0.015267175572519083,0.020942408376963352,1.5267175572519083,0.9790575916230366,0.3333333333333333,0.09090909090909091,0.08396946564885496,0.10328638497652583,0.011450381679389313,0.003816793893129771,0.004694835680751174,0.04545454545454545,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,FineGray,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,fine_gray,remission_sensitive,remission_sensitive,FineGray,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,22,3,194,216,46,1,261,0,216,0,0,194,22,0.09237705634216528,0.05568672392861185,0.20118425503260162,NA,NA,-0.0013397238573223346,0.015812321772060805,0.003816793893129771,0,0,0,0,0,1,NA,0,0.08396946564885496,0.10185185185185185,0.011450381679389313,0,0,0,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,fine_gray,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,34,12,135,169,93,262,0,169,0,34,135,0,0,0.1616652010368114,0.08504311150085253,0.4269007744005737,0,0.8383347989631886,0,0,1,1,1,0.5152671755725191,1,51.526717557251914,0,0.20118343195266272,1,0.1297709923664122,0.20118343195266272,0.04580152671755725,0.10265166733627962,0.15914045468701338,0.7910216718266253,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,FineGray,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,fine_gray,remission_sensitive,remission_sensitive,FineGray,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,34,12,147,181,81,262,0,181,0,34,147,0,0,0.15473953430752585,0.09501343775043869,0.3238821836372163,NA,NA,-0.006925666729285541,0.023398818207476833,1,1,1,0.5610687022900763,1,56.10687022900763,0,0.1878453038674033,1,0.1297709923664122,0.1878453038674033,0.04580152671755725,0.1002410606669345,0.14510031986042454,0.7724458204334365,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,fine_gray,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,34,12,135,169,93,227,35,143,26,30,113,22,4,0.1616652010368114,0.08504311150085253,0.4269007744005737,0,0.8383347989631886,0,0,0.8664122137404581,0.8461538461538461,0.837037037037037,0.4312977099236641,0.837037037037037,43.12977099236641,0.16296296296296298,0.2097902097902098,0.8823529411764706,0.1297709923664122,0.20118343195266272,0.04580152671755725,0.0665818490245971,0.1032215647600263,0.5130718954248366,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,FineGray,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,fine_gray,remission_sensitive,remission_sensitive,FineGray,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,34,12,147,181,81,253,9,174,7,34,140,7,0,0.15473953430752585,0.09501343775043869,0.3238821836372163,NA,NA,-0.006925666729285541,0.023398818207476833,0.9656488549618321,0.9613259668508287,0.9523809523809523,0.5343511450381679,0.9523809523809523,53.43511450381679,0.047619047619047616,0.19540229885057472,1,0.1297709923664122,0.1878453038674033,0.04580152671755725,0.07039864291772688,0.10190300798035604,0.5424836601307189,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
