dataset,formula_variant,site_branch,interaction_branch,model_id,model_class,model_block,model_family,latency_type,component,term,estimate,boot_n_success_estimate,boot_success_rate_estimate,estimate_ci_lower,estimate_ci_upper,stage6_join_key,stage6__dataset_key,stage6__source_dataset,stage6__analysis_variant,stage6__final_decision_flag,stage6__carry_forward_stage7,stage6__carry_forward_stage8,stage6__screening_repeated_in_stage8,stage6__presence_evidence_label,stage6__followup_evidence_label,stage6__screening_note,stage6_flag_joined
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,latency,site_snu,1.3789981999809071,1000,1,0.22182971332302381,2.3380699229802957,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,latency_auxiliary,log_shape_or_sigma,-0.3428950321842223,1000,1,-0.5415080026444967,-0.09354020336765996,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency,(Intercept),1.9544280240586047,1000,1,0.7687650851389582,3.4244578763124656,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency,age_s,-0.1816381163995708,1000,1,-0.9825487789464328,0.8664491786716841,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency,sex_num,0.26311145599518837,1000,1,-0.6789706675530393,1.1628931081592373,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency,site_snu,1.4641023920684415,1000,1,0.13864839020960218,2.629222603963745,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency_auxiliary,log_shape_or_sigma,0.9618609983066836,1000,1,0.7245511075185178,1.1530276677902909,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency,(Intercept),1.677329409471644,1000,1,0.6012439755141648,3.0881017055697177,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency,age_s,-0.2975948272197198,1000,1,-1.0117127569885522,0.7410282906711365,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency,sex_num,0.2495214533308413,1000,1,-0.6134131163353498,1.0850544042351455,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency,site_snu,1.3891920666743258,1000,1,0.15013936855195348,2.4698055298336987,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency_auxiliary,log_shape_or_sigma,-0.2779291995929794,1000,1,-0.47654048445134983,-0.02628680415859556,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_coxph,no_cure,no_cure_anchor,coxph,cox_ph,latency,age_s,0.23826408525518128,1000,1,-0.4779110165497231,0.7870878597190712,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_coxph,no_cure,no_cure_anchor,coxph,cox_ph,latency,sex_num,-0.14242881458338505,1000,1,-0.6761652057406289,0.47095415456734263,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,nocure_coxph,no_cure,no_cure_anchor,coxph,cox_ph,latency,site_snu,-0.9472005843581668,1000,1,-1.7311245776302504,-0.10274467172925332,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,incidence_uncured_logit,(Intercept),-0.461583190274976,1000,1,-1.522140947674538,11.297837666986569,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,incidence_uncured_logit,age_s,0.4288253355736413,1000,1,-1.992375199455562,1.5840011634344542,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,incidence_uncured_logit,sex_num,-0.30434409145664854,1000,1,-12.20338748963723,13.95414550025342,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,latency,(Intercept),0.02822869064405045,1000,1,-1.6396952481834195,1.8851249229027929,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,latency,age_s,0.09606557704421764,1000,1,-1.484241865407628,1.4070231457065072,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,latency,sex_num,-0.07163451597286653,1000,1,-2.1821572186556515,2.394325302287694,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,latency,site_snu,1.4841976660549785,1000,1,0.04483550481741743,3.4231988747966913,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,incidence_uncured_logit,(Intercept),8.601426164479992,1000,1,-1.4287945014868388,106.66747594573312,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,incidence_uncured_logit,age_s,0.6202124925833279,1000,1,-13.983256085510252,19.953867538605277,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,incidence_uncured_logit,sex_num,-8.53033608189203,1000,1,-14.466505315122028,27.167678359900723,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,latency,(Intercept),1.8297055023687172,1000,1,-1.5696551486250812,2.5678333397151167,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,latency,age_s,-0.08832781278691725,1000,1,-1.5159886841043313,1.599703346976966,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,latency,sex_num,-0.8564965360010981,1000,1,-2.451294280549665,2.7744957617226698,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,latency,site_snu,1.491606830817612,1000,1,0.05189700537960465,3.5357867567322203,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,latency_auxiliary,log_shape_or_sigma,-0.30043858311818117,1000,1,-0.43040468759490447,0.09660628259836825,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,incidence_uncured_logit,(Intercept),9.688223207569784,1000,1,-1.095914756060823,240.23718578475692,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,incidence_uncured_logit,age_s,1.130664701882871,1000,1,-148.05719623673986,362.87477836127846,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,incidence_uncured_logit,sex_num,-8.603578522597891,1000,1,-32.36824086362933,221.91637624773304,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,latency,(Intercept),1.7390226532291166,1000,1,-1.403313507939817,2.772449242843027,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,latency,age_s,0.08260680447909012,1000,1,-1.1082970108262182,1.4393122256434248,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,latency,sex_num,-0.3056693094995664,1000,1,-2.0964501987893724,2.349281759468335,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,latency,site_snu,1.5739218596513005,1000,1,0.04027196974467063,3.0845219807536792,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,latency_auxiliary,log_shape_or_sigma,0.906322896573586,1000,1,0.3844862975146881,1.0483811775994458,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,incidence_uncured_logit,(Intercept),9.850753321732086,1000,1,-1.228488189732026,194.8516911686609,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,incidence_uncured_logit,age_s,0.80515378824677,1000,1,-70.5020703188415,281.97222441079805,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,incidence_uncured_logit,sex_num,-9.187581147027478,1000,1,-31.938787434675422,96.55626027119796,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,latency,(Intercept),1.5151630786410957,1000,1,-1.7318682813449064,2.377353831170568,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,latency,age_s,-0.05732071745132683,1000,1,-1.3323585821591246,1.5177482399648985,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,latency,sex_num,-0.4843621914263455,1000,1,-2.320701443559246,2.6740044167681982,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,latency,site_snu,1.5056522154575285,1000,1,0.06760707539570047,3.3698156313819347,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,latency_auxiliary,log_shape_or_sigma,-0.23563661257372087,1000,1,-0.38084039310799545,0.21209199085441197,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,incidence_uncured_logit,(Intercept),-0.5944044962726596,1000,1,-1.433649365169955,0.12364413805910174,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,incidence_uncured_logit,age_s,0.3963152390511304,1000,1,-1.0711614026726797,1.267508353395228,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,incidence_uncured_logit,sex_num,0.07575093705957757,1000,1,-1.004770257304321,1.5060523447521008,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,latency,age_s,-0.03034408019967812,1000,1,-0.8945589735917558,1.2613650080395085,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,latency,sex_num,-0.3532468099548511,1000,1,-1.662364230918427,0.8320134439497886,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,latency,site_snu,-1.073918863197816,1000,1,-2.6451541440077313,0.03401522139526167,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,incidence_uncured_logit,(Intercept),0.800681063140686,1000,1,-1.45836851983546,8.634002279001805,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,incidence_uncured_logit,age_s,0.7096257182266699,1000,1,-1.7503477091446114,2.391609039334306,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,incidence_uncured_logit,sex_num,-1.4264146743764108,1000,1,-9.424501822762378,7.272603266680832,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,latency,(Intercept),0.2321151183541287,1000,1,-3.142801356043816,0.7606123229860983,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,latency,age_s,0.5285388501802388,1000,1,-1.1083602526782004,1.710434861353968,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,latency,sex_num,-1.0252557943722171,1000,1,-2.4696419205043445,3.1684185912825136,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,latency,site_snu,2.1718427160083675,1000,1,-0.14840114800073018,3.5711994326008485,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_exp,no_cure,no_cure_anchor,exp,parametric_aft,latency,(Intercept),2.5823111544098003,1000,1,2.1681437101714915,3.2500492510966548,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_exp,no_cure,no_cure_anchor,exp,parametric_aft,latency,age_s,-0.41547365018921995,1000,1,-1.1058353920883646,0.9904597163481282,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_exp,no_cure,no_cure_anchor,exp,parametric_aft,latency,sex_num,0.25709246520404627,1000,1,-0.4663761023221787,0.8623205758180575,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_exp,no_cure,no_cure_anchor,exp,parametric_aft,latency,age_s:sex_num,-0.2186751655977143,1000,1,-1.810259116965655,0.9881905192636946,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,latency,(Intercept),3.253935573240501,1000,1,2.5825310058959583,4.342487229212428,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,latency,age_s,-0.39563867136143327,1000,1,-1.3740492848705883,1.710524136956831,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,latency,sex_num,0.35638329983348915,1000,1,-0.708813243724591,1.322626981910338,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,latency,age_s:sex_num,-0.4572299356511864,1000,1,-2.601988225555601,1.2288566061079338,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,latency_auxiliary,log_shape_or_sigma,-0.4256061236561647,1000,1,-0.621223748037369,-0.1853277140597492,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency,(Intercept),3.175567149553482,1000,1,2.311161270177284,4.379777644735001,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency,age_s,-0.26676514556627035,1000,1,-1.3290724238792246,1.67142105743537,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency,sex_num,0.46490755965822705,1000,1,-0.6348469036100074,1.472065881455552,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency,age_s:sex_num,-0.49977647814146886,1000,1,-2.5842651771046103,1.2161519688861322,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,latency_auxiliary,log_shape_or_sigma,1.0271765496742191,1000,1,0.7978626140210204,1.2187027573792029,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency,(Intercept),2.863234283177217,1000,1,2.136647449303987,3.9827718875303857,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency,age_s,-0.38921767350296727,1000,1,-1.3171626956660634,1.5845540023884217,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency,sex_num,0.4026467270221298,1000,1,-0.6838024490612727,1.3824274398974414,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency,age_s:sex_num,-0.46191438286529585,1000,1,-2.479676450119844,1.1392720957899969,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,latency_auxiliary,log_shape_or_sigma,-0.34926116308923366,1000,1,-0.5505705562525541,-0.09964854900462868,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
