dataset,formula_variant,site_branch,interaction_branch,model_id,matched_nocure_model_id,horizon_year,n_subject,mean_delta_risk_nc_minus_cure,median_delta_risk_nc_minus_cure,q25_delta_risk_nc_minus_cure,q75_delta_risk_nc_minus_cure,horizon_support,boot_n_success_delta,boot_success_rate_delta,mean_delta_risk_ci_lower,mean_delta_risk_ci_upper,stage6_join_key,stage6__dataset_key,stage6__source_dataset,stage6__analysis_variant,stage6__final_decision_flag,stage6__carry_forward_stage7,stage6__carry_forward_stage8,stage6__screening_repeated_in_stage8,stage6__presence_evidence_label,stage6__followup_evidence_label,stage6__screening_note,stage6_flag_joined
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,7,262,0.11524874446379302,0.03980151218885114,0.02663545390560168,0.05313367379081049,projection,1000,1,0.03560194996900825,0.15461551070253765,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,8,262,0.1402326409005998,0.06381687241590817,0.04491390766948519,0.07877999906446415,projection,1000,1,0.04383467142616458,0.18528512403883693,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,9,262,0.16435708087202686,0.08785682221103086,0.06437620287964185,0.10522444437812543,projection,1000,1,0.0515419708370879,0.21510612029413576,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,10,262,0.1875679629581492,0.11202963606776106,0.08459464306733464,0.1317540814435479,projection,1000,1,0.05936037097450442,0.2423035988000924,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,1,262,-1.0729362402018607e-4,6.194159461648252e-4,-8.91283587033026e-4,6.300399829350656e-4,primary_supported,1000,1,-0.01776430650370317,0.00223514565154962,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,2,262,1.6762031820966622e-4,3.5457503485841757e-4,-0.0013692009635422,4.171242141996212e-4,primary_supported,1000,1,-0.01538121640060266,0.00915604629195802,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,3,262,7.015713511566132e-4,-5.814979059715064e-5,-0.00136391851174741,1.10587280117036e-4,secondary,1000,1,-0.00833337095630033,0.02000314819742861,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,4,262,0.00134672723038057,-4.5387084430853486e-4,-0.00109368867602774,-1.9485591849688344e-4,secondary,1000,1,-0.00266847883012446,0.0300893167268321,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,5,262,0.00204024619632278,-4.8730887618059215e-4,-7.832106527885241e-4,-1.0938859090056652e-4,secondary,1000,1,-8.815393530627512e-4,0.04270922345378792,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,6,262,0.00275147564611169,-7.669373216533382e-4,-0.00107322313905508,0.00137823858498553,projection,1000,1,-1.7471389939662153e-4,0.05636594134005547,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,7,262,0.00346417823472433,-0.00102826829390306,-0.00131891702124434,0.00298000516912907,projection,1000,1,-4.249335769719933e-6,0.06922319257313082,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,8,262,0.00416933990355834,-0.0012710392778521,-0.00150522703530209,0.0046489593149436,projection,1000,1,-1.275756300984994e-6,0.08223483037861033,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,9,262,0.00486185976115799,-0.00147277701021819,-0.0016820886049389,0.00635351828500407,projection,1000,1,-1.1368999094915837e-6,0.09513774794201953,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,nocure_llogis,10,262,0.00553887846131904,-0.0016247556482245,-0.0018259904581778,0.00807197095048062,projection,1000,1,-7.618270764925058e-7,0.1072630110445597,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,1,262,-0.00100325107328848,-0.00143325934164728,-0.00165406419398589,6.387803357708055e-4,primary_supported,1000,1,-0.01451771676746393,0.00255011091873457,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,2,262,-9.066666516535522e-4,-0.00104323707619308,-0.00155923841102231,1.369489312017247e-4,primary_supported,1000,1,-0.01154843924457787,0.00538965305171797,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,3,262,-3.8913761153247983e-4,-4.148158759992304e-4,-0.00104082632782748,9.739615476034302e-5,secondary,1000,1,-0.00651896584335432,0.01146537510375403,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,4,262,2.936307231732844e-4,-9.164939695111007e-5,-6.706636170528413e-4,0.00109869472774415,secondary,1000,1,-0.00360795478940782,0.02057214665675147,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,5,262,0.00104833119702931,5.151493266398188e-4,-7.397780409630905e-4,0.00221333184617031,secondary,1000,1,-0.00217855322137573,0.03245314772681121,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,6,262,0.00183287693286241,0.00121808533299072,-8.798683958549658e-4,0.0032392736723372,projection,1000,1,-0.00171069103072484,0.04204460545092936,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,7,262,0.00262598834934729,0.00189913715397094,-9.472562206827296e-4,0.0044046170267587,projection,1000,1,-0.00114007323063157,0.05223653733566352,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,8,262,0.00341617597483692,0.0025900095758608,-0.00101642758494949,0.00534000400784362,projection,1000,1,-5.135381486475456e-4,0.06168435462733167,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,9,262,0.0041970206206309,0.00339630031560722,-9.79174402112898e-4,0.00641789411872226,projection,1000,1,-5.6629446921183786e-5,0.07185774423811937,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,nocure_lnorm,10,262,0.00496490983448601,0.00402207835313694,-8.78235300808633e-4,0.00750633460831173,projection,1000,1,-1.698428191393452e-6,0.08204913855812651,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,1,262,-0.00150305743907301,-4.476557823597793e-4,-0.00313546548138166,-1.4089473896197746e-4,primary_supported,1000,1,-0.01691027581398535,0.00224436369251461,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,2,262,-6.084599477465052e-4,-0.0015674214987984,-0.00199312681263966,-9.978458263759094e-4,primary_supported,1000,1,-0.01546173125605417,0.01078652913545624,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,3,262,0.00250629889480846,-0.00225500006292439,-0.00247248049098439,-0.00152811685468465,secondary,1000,1,-0.01075459654439559,0.02476595868690861,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,4,262,0.00690811762222895,-0.00225789095891504,-0.00236453623795412,-3.937592777454868e-4,secondary,1000,1,-0.00425006080838532,0.04052258495090845,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,5,262,0.01208429361550528,-0.00147902520714116,-0.00186685853932422,0.0014091541801437,secondary,1000,1,-3.0503948572721625e-5,0.05431298953719983,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,6,262,0.01772872497567,0.00167982886362499,-9.867169587945146e-4,0.0039439843067697,projection,1000,1,4.349566956932611e-8,0.07120021763794307,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,7,262,0.02364835651296299,0.00507962870378858,3.0217035540669457e-4,0.00726896925394893,projection,1000,1,2.1366217706591497e-7,0.08830548879344863,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,8,262,0.0297169452057028,0.00866441137560131,0.00192028692784695,0.01167516429447884,projection,1000,1,3.3539043820610153e-7,0.10439598695685598,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,9,262,0.03584992325933413,0.01224171909689536,0.00382196909282439,0.01708930430837393,projection,1000,1,4.205335221871382e-7,0.12204377029283749,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,nocure_weibull,10,262,0.04198975706056475,0.01617822778147754,0.00596886766718637,0.02269546020844998,projection,1000,1,5.650068526952628e-7,0.13940349009196468,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,1,262,0.00116695779875673,0.00586175876898642,-0.0088540643984202,0.00954369880687933,primary_supported,1000,1,-0.00285317436408368,0.00649998677749624,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,2,262,0.00169750608916089,0.0058066084132865,-0.01092575693277522,0.01146686730802482,primary_supported,1000,1,-0.00497245920010615,0.00948909396946577,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,3,262,0.00192096612630091,0.00415422279826749,-0.00784225436098104,0.00934968793743765,secondary,1000,1,-0.00590205062368314,0.01067490807384597,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,4,262,0.00260569134877672,0.00392543616823798,-0.00479282359083219,0.00853382847060965,secondary,1000,1,-0.00591828439638675,0.01217040749802272,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,5,262,0.00369118540091981,0.00391274767057114,5.801570752847207e-4,0.00608512982147912,secondary,1000,1,-0.00628214029014333,0.01410670002375522,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,6,262,0.00379413942178735,-9.08466579591316e-4,-0.00233246477996351,0.0056504411687861,projection,1000,1,-0.01210163021877826,0.01845968764555891,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,7,262,0.00379413942178735,-9.08466579591316e-4,-0.00233246477996351,0.0056504411687861,projection,1000,1,-0.01210163021877826,0.01845968764555891,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,8,262,-0.02017061947328102,-0.03500526770100221,-0.07916877612173712,0.03648252754969688,projection,1000,1,-0.1235695532470456,0.01617858331123996,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,9,262,-0.02017061947328102,-0.03500526770100221,-0.07916877612173712,0.03648252754969688,projection,1000,1,-0.1235695532470456,0.01586144567134964,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,nocure_coxph,10,262,-0.02017061947328102,-0.03500526770100221,-0.07916877612173712,0.03648252754969688,projection,1000,1,-0.1235695532470456,0.01586144567134964,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,1,262,-0.03185263468181615,-0.03248816874138877,-0.042707026301988,-0.01760541939509199,primary_supported,1000,1,-0.05694766730387163,-0.01417630144877108,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,2,262,-0.03780443345619983,-0.03800090751563317,-0.05150191101764212,-0.02376481910488201,primary_supported,1000,1,-0.06083341204938428,-0.01611636271130938,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,3,262,-0.02806490682586761,-0.02801796708725379,-0.03673015337224752,-0.02081638266626845,secondary,1000,1,-0.04074430539821771,-0.00984156958469277,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,4,262,-0.00887553430111747,-0.01231713295661363,-0.01408776926221763,-0.00953291281259535,secondary,1000,1,-0.01569449687675007,0.00833480676162253,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,5,262,0.01585172755689945,0.0035098420857284,0.00132979036913169,0.01802153820143659,secondary,1000,1,0.00414012043594191,0.03965008662186814,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,6,262,0.04362164148278144,0.02838519240154086,0.01836106298617329,0.05224202515101378,projection,1000,1,0.01860071715227216,0.07617612188759298,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,7,262,0.07282517816102144,0.05753034904975518,0.03861066566996382,0.0885789312911667,projection,1000,1,0.0336237551506584,0.11378260092203676,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,8,262,0.10242019039297966,0.08621652873700181,0.06005876806853008,0.12476929229702458,projection,1000,1,0.04813359552794012,0.1491380361136796,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,9,262,0.1317336156323319,0.11569360778764626,0.0824932800551143,0.1601580064848402,projection,1000,1,0.06363771410922553,0.18418578655629533,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,nocure_exp,10,262,0.16033604287999162,0.14431089802397873,0.10546988710164612,0.1941319627116011,projection,1000,1,0.0782710933453592,0.2176774614242322,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,1,262,-0.00180486714708932,0.00299819141830343,-0.01075275798881814,0.00304733436855583,primary_supported,1000,1,-0.01801120270817708,7.402051591709516e-4,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,2,262,-0.00220957706592028,9.74488830760567e-4,-0.00820771440974887,0.00158630156450367,primary_supported,1000,1,-0.02079243972406658,0.00217415789481912,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,3,262,-0.0012572027728064,-5.120846417370206e-4,-0.00286924386653403,1.2845940328495842e-4,secondary,1000,1,-0.01598283041086014,0.0042125450610386,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,4,262,3.5723518429193226e-4,-0.00130333835180757,-0.00222695075292295,1.891746764100255e-4,secondary,1000,1,-0.00797009606216399,0.0077906390130856,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,5,262,0.00231461031414546,-0.00235225102988773,-0.00307565389113936,0.00706552408323096,secondary,1000,1,-0.00319117835871917,0.01363139431383659,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,6,262,0.00444950839300469,-0.00337679354361725,-0.00411171735885465,0.01419225417783715,projection,1000,1,-0.00149643547693112,0.02404385036519586,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,7,262,0.00666926060307273,-0.00425261420941697,-0.00496210776953348,0.02134221574715206,projection,1000,1,-6.393084751516141e-4,0.03663556280816655,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,8,262,0.00891928373991925,-0.00499359022458983,-0.00559097716554873,0.0283926733114348,projection,1000,1,-1.1559706098201894e-6,0.04971897552225641,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,9,262,0.01116640549101611,-0.00554356186139032,-0.00611581490015153,0.03527687103553542,projection,1000,1,-5.225210888974982e-7,0.06211638283237642,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,nocure_llogis,10,262,0.0133901345190654,-0.00601542813289746,-0.00652452915313772,0.04195961945204587,projection,1000,1,4.104179151222597e-7,0.07375847581969469,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,1,262,8.760488862024633e-5,-0.00653174771950793,-0.00897634981316353,-7.959716511435344e-6,primary_supported,1000,1,-0.01466347590453588,0.0017641018972786,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,2,262,3.1526664128393375e-4,-0.0091948173823837,-0.01249333088081566,-5.460884959344048e-4,primary_supported,1000,1,-0.01528978531433849,0.0031240975211693,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,3,262,6.154194705031322e-4,-0.01091202832811688,-0.01466464998671784,-9.778437452494235e-4,secondary,1000,1,-0.01082324926568913,0.00488977124748638,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,4,262,9.361713075856956e-4,-0.01209083746003647,-0.01631084323829401,-0.00133156421208743,secondary,1000,1,-0.00564537748350316,0.00707439096318011,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,5,262,0.00126005323941041,-0.01299202385717346,-0.01760101944757855,-0.00162895661351239,secondary,1000,1,-0.0035529865415272,0.01063884405024283,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,6,262,0.00158000780323696,-0.01369457871378054,-0.0186394359172341,-0.00188415827865587,projection,1000,1,-0.00306463482648419,0.01717523926953591,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,7,262,0.00189298733457434,-0.0142801069129142,-0.0194857498582982,-0.00210666310663076,projection,1000,1,-0.00257613007395714,0.02441245799821161,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,8,262,0.00219771307820803,-0.01476939739400134,-0.02020727759608148,-0.00230311689789339,projection,1000,1,-0.00213796068908466,0.03208774722315649,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,9,262,0.00249375237385816,-0.01518471915152247,-0.02082752576763433,-0.00247834532098067,projection,1000,1,-0.00178684952814891,0.04024553923551719,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,10,262,0.00278109566911892,-0.01553777848299226,-0.02136534577598062,-0.00263596129839799,projection,1000,1,-0.00163576282389209,0.04775179852648228,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_weibull,nocure_weibull,1,262,-0.00387858419318228,5.7115331769053146e-5,-0.01202584422177435,0.00284364180592669,primary_supported,1000,1,-0.01512525976429904,2.326102746653299e-4,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_weibull,nocure_weibull,2,262,-0.00670385506485653,-0.00402488807200812,-0.01558426142086916,5.918578213010006e-5,primary_supported,1000,1,-0.02526512435321506,5.548293092275751e-4,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
