dataset,formula_variant,site_branch,interaction_branch,model_id,model_class,model_block,model_family,latency_type,matched_nocure_model_id,horizon_year,threshold,n_subject,positive_classification_rate,weighted_tp,weighted_fn,weighted_fp,weighted_tn,sensitivity,specificity,ppv,false_positive_weighted_per_n,false_positive_burden_non_event,false_positive_burden_primary,false_positive_burden_all,unnecessary_high_risk_per_100_population,unnecessary_high_risk_per_100_non_event,net_benefit,horizon_support,boot_n_success_fp_primary,boot_success_rate_fp_primary,false_positive_burden_primary_ci_lower,false_positive_burden_primary_ci_upper,boot_n_success_fp_weighted,boot_success_rate_fp_weighted,false_positive_weighted_per_n_ci_lower,false_positive_weighted_per_n_ci_upper,boot_n_success_nb,boot_success_rate_nb,net_benefit_ci_lower,net_benefit_ci_upper,false_positive_burden_ci_lower,false_positive_burden_ci_upper,threshold_projection_suppressed_flag,threshold_reporting_status,threshold_suppression_reason,stage6_join_key,stage6__dataset_key,stage6__source_dataset,stage6__analysis_variant,stage6__final_decision_flag,stage6__carry_forward_stage7,stage6__carry_forward_stage8,stage6__screening_repeated_in_stage8,stage6__presence_evidence_label,stage6__followup_evidence_label,stage6__screening_note,stage6_flag_joined
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,1,0.1,54,0.9074074074074074,0.16985825872534027,0,0.7411979832809464,0.08894375799371357,1,0.10714285714285714,0.18644102404840135,0.7411979832809464,0.8928571428571429,0.8928571428571429,0.7411979832809464,74.11979832809465,89.28571428571429,0.08750292724967955,primary_supported,988,0.988,0.13793103448275865,1,988,0.988,0.1207460484299189,0.8202813145460202,988,0.988,-1.82379349046019e-4,0.21556601122219507,0.13793103448275865,1,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,1,0.15,54,0.42592592592592593,0.10241682692738732,0.06744143179795294,0.29647919331237854,0.5336625479622814,0.6029546499295904,0.6428571428571429,0.25675068622100383,0.29647919331237854,0.35714285714285715,0.35714285714285715,0.29647919331237854,29.647919331237855,35.714285714285715,0.0500969692840264,primary_supported,988,0.988,0,0.9680695564516127,988,0.988,0,0.7331189956245565,988,0.988,-0.01744205130071258,0.18812824877506287,0,0.9680695564516127,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,1,0.2,54,0.4074074074074074,0.10241682692738732,0.06744143179795294,0.29647919331237854,0.5336625479622814,0.6029546499295904,0.6428571428571429,0.25675068622100383,0.29647919331237854,0.35714285714285715,0.35714285714285715,0.29647919331237854,29.647919331237855,35.714285714285715,0.02829702859929268,primary_supported,988,0.988,0,0.7500000000000001,988,0.988,0,0.5653861422928168,988,0.988,-0.03255483913455798,0.15708093284290509,0,0.7500000000000001,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,2,0.05,54,1,0.29881891691530177,0,0.7011810830846984,0,1,0,0.2988189169153017,0.7011810830846984,1,1,0.7011810830846984,70.11810830846984,100,0.2619146493845282,secondary,603,0.603,NA,NA,988,0.988,0,0.8240031219397954,988,0.988,0.12020965033716884,0.42973331803049825,NA,NA,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,2,0.1,54,1,0.29881891691530177,0,0.7011810830846984,0,1,0,0.2988189169153017,0.7011810830846984,1,1,0.7011810830846984,70.11810830846984,100,0.2209099076836686,secondary,603,0.603,NA,NA,988,0.988,0,0.8199155393219819,988,0.988,0.07454045410700247,0.4284389065207279,NA,NA,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,2,0.15,54,0.8703703703703703,0.2680306929944009,0.03078822392090085,0.7011810830846984,0,0.8969669516283416,0,0.2765450230894908,0.7011810830846984,1,1,0.7011810830846984,70.11810830846984,100,0.14429285480298354,secondary,603,0.603,NA,NA,988,0.988,0,0.8148629171794594,988,0.988,4.1419517590574257e-4,0.42779230567248994,NA,NA,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,2,0.2,54,0.7592592592592593,0.2495121744758824,0.04930674243941936,0.7011810830846984,0,0.8349945748133643,0,0.26245287056743727,0.7011810830846984,1,1,0.7011810830846984,70.11810830846984,100,0.07421690370470782,secondary,603,0.603,NA,NA,988,0.988,0,0.7947139215827204,988,0.988,-0.0653238821276557,0.4043662865794064,NA,NA,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,3,0.05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,3,0.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,3,0.15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,3,0.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,4,0.05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,4,0.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,4,0.15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,4,0.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,5,0.05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,5,0.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,5,0.15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,5,0.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,6,0.05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,6,0.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,6,0.15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,6,0.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,7,0.05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,7,0.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,7,0.15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,7,0.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,8,0.05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,8,0.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,8,0.15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,8,0.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,9,0.05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,9,0.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,9,0.15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,9,0.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,10,0.05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,10,0.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,10,0.15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,10,0.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,0,0,NA,NA,988,0.988,NA,NA,988,0.988,NA,NA,NA,NA,TRUE,suppressed_projection,PNU threshold-based metrics suppressed from year 3 onward because they are projection-only and not primary-supported.,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,nocure_exp,1,0.05,54,1,0.16985825872534027,0,0.83014174127466,0,1,0,0.16985825872534024,0.83014174127466,1,1,0.83014174127466,83.014174127466,100,0.1261665881319371,primary_supported,1000,1,0.3748842592592593,1,1000,1,0.3172342902817877,0.9007976647449102,1000,1,0.03346203481944471,0.250246980333363,0.3748842592592593,1,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,nocure_exp,1,0.1,54,1,0.16985825872534027,0,0.83014174127466,0,1,0,0.16985825872534024,0.83014174127466,1,1,0.83014174127466,83.014174127466,100,0.07762028747260026,primary_supported,1000,1,0.25,1,1000,1,0.2171893627344161,0.8699820523954264,1000,1,0.00137033216535134,0.21759914237133515,0.25,1,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,nocure_exp,1,0.15,54,0.7962962962962963,0.15133974020682175,0.01851851851851851,0.5633104672935192,0.2668312739811407,0.8909766374771164,0.32142857142857145,0.21176757330858195,0.5633104672935192,0.6785714285714285,0.6785714285714285,0.5633104672935192,56.33104672935192,67.85714285714285,0.05193201068443601,primary_supported,1000,1,0.17130952380952383,1,1000,1,0.14986224601609222,0.8227218553392875,1000,1,-0.03021562721304307,0.18752673699914743,0.17130952380952383,1,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
PNU,base,site_free,no_age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,nocure_exp,1,0.2,54,0.5740740740740741,0.12169182087558388,0.04816643784975637,0.38542295130609217,0.4447187899685678,0.7164315811829838,0.5357142857142857,0.2399689923289935,0.38542295130609217,0.4642857142857144,0.4642857142857144,0.38542295130609217,38.54229513060922,46.42857142857144,0.02533608304906084,primary_supported,1000,1,0.08692546583850931,1,1000,1,0.07285481248914408,0.7461565089292287,1000,1,-0.05098293720235757,0.15739999406521143,0.08692546583850931,1,FALSE,reported,NA,PNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
